desc,wordId
"Chỉ khâu phẫu thuật tự tiêu ( Steril Surgical Sutures,(Neoxone, 16584) Neoxone 5/0 16mm Round B. 1/2 75cm (JP)). Hàng mới 100%",NEOXONE
"Chỉ khâu phẫu thuật tự tiêu ( Steril Surgical Sutures,(Neoxone, 16584) Neoxone 5/0 30x8cm)). Hàng mới 100%",NEOXONE
"Chỉ khâu phẫu thuật tự tiêu ( Steril Surgical Sutures,(Neoxone, 16584) Neoxone No:0 20x8cm). Hàng mới 100%",NEOXONE
Chỉ khâu phẫu thuật tự tiêu (OPTIME  2/0 1/2KL30 75CM ).Hàng mới 100%. F.O.C,OPTIME
Chỉ khâu phẫu thuật tự tiêu (OPTIME 0 1/2 R40 90CM ).Hàng mới 100%,OPTIME
Chỉ khâu phẫu thuật tự tiêu (OPTIME 2/01/2 R26 75CM).Hàng mới 100%,OPTIME
Chỉ khâu phẫu thuật tự tiêu (OPTIME 4/0 1/2 R22 75CM   ).Hàng mới 100%. F.O.C,OPTIME
"Chỉ khâu phẫu thuật tự tiêu (Steril Surgical Sutures,(Neocryl ,13908) Neocryl 4/0 22mm Round B. 1/2 75cm. Hàng mới 100%",NEOCRYL
"Chỉ khâu phẫu thuật tự tiêu (Vật tư tiêu hao) kèm bộ dụng cụ khâu đóng cơ phúc mạc Laparoscopy. Mã:IST1011. Sản xuất năm 2017. Hàng mới 100%. Hãng, nước sx: AMI (Agency for medical Innovations GmbH/Áo",#N/A
"Chỉ khâu phẫu thuật tự tiêu (Vật tư tiêu hao) kèm bộ dụng cụ khâu đóng cơ phúc mạc Laparoscopy. Mã:IST1031. Sản xuất năm 2017. Hàng mới 100%. Hãng, nước sx: AMI (Agency for medical Innovations GmbH/Áo",#N/A
"Chỉ khâu phẫu thuật tự tiêu (Vật tư tiêu hao) kèm bộ dụng cụ khâu đóng cơ phúc mạc Laparoscopy. Mã:IST1041. Sản xuất năm 2017. Hàng mới 100%. Hãng, nước sx: AMI (Agency for medical Innovations GmbH/Áo",#N/A
"Chỉ khâu phẫu thuật tự tiêu (Vật tư tiêu hao) kèm bộ dụng cụ khâu đóng cơ phúc mạc Laparoscopy. Mã:IST1051. Sản xuất năm 2017. Hàng mới 100%. Hãng, nước sx: AMI (Agency for medical Innovations GmbH/Áo",#N/A
"Chỉ khâu phẫu thuật tự tiêu (Vật tư tiêu hao) kèm bộ dụng cụ khâu đóng cơ phúc mạc Laparoscopy. Mã:TIC1031. Sản xuất năm 2016. Hàng mới 100%. Hãng, nước sx: AMI (Agency for medical Innovations GmbH/Áo",#N/A
"Chỉ khâu phẫu thuật tự tiêu , dùng trong y tế   - 15S20K ( ADVANTIME  3/0 1/2 R18  70CM). Hàng mới 100%",ADVANTIME
"Chỉ khâu phẫu thuật tự tiêu bán thành phẩm 1,5M, PLAIN USP 1 -PREMIUM, hãng sản xuất Cofibam Ind. E Com. DE Fios E Cabos Ltda / Brazil, dùng sản xuất Chỉ Catgut-Trustigut. Hàng mới 100%.",CatGut
"Chỉ khâu phẫu thuật tự tiêu bán thành phẩm 1,5M, PLAIN USP 2/0 -PREMIUM , hãng sản xuất Cofibam Ind. E Com. DE Fios E Cabos Ltda / Brazil, dùng sản xuất Chỉ Catgut-Trustigut. Hàng mới 100%.",CatGut
Chỉ khâu phẫu thuật tự tiêu chậm ( MONOTIME  4/0 1/2 R20 70CM).Hàng mới 100%. F.O.C,Monotime
Chỉ khâu phẫu thuật tự tiêu chậm (MONOTIME  2/0 1/2 R26 DA 90CM ).Hàng mới 100%. F.O.C,Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm , dùng trong y tế   - 14S15A ( MONOTIME  4/0 1/2 R20    70CM). Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm , dùng trong y tế  ( MONOTIME  0   1/2 R40    70CM). Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm , dùng trong y tế  ( MONOTIME  4/0 1/2 R20    70CM). Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm , dùng trong y tế  14S15A ( MONOTIME 4/0 1/2 R20 70CM ). Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm , dùng trong y tế  14S20B ( MONOTIME 3/0 1/2 R26 70CM ). Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm , dùng trong y tế  14S20H ( MONOTIME 3/0 1/2 R20 70CM ). Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm , dùng trong y tế  14S30D ( MONOTIME 2/0 1/2 R26 70CM ). Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm MONOTIME 4/0 1/2 R20, dài 70cm (Art# 14S15A)",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm MONOTIME 4/0 1/2 R20, dài 70cm (Art# 14S15A) . Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm Monotime 4/0 1/2 R20, dài 70cm, Art# 14S15A, hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm, dùng trong y tế - 14S15A (MONOTIME  4/0 1/2 R20    70CM).Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm, dùng trong y tế 14S15A (MONOTIME  4/0 1/2 R20    70CM).Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu chậm, dùng trong y tế14S15A (MONOTIME  4/0 1/2 R20    70CM).Hàng mới 100%",Monotime
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 0 dài 0,75m kim HR30_Chirasorb viol. 0 0,75m, HR30; mã:LV0274 (dùng để khâu mô trong phẫu thuật,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 0 dài 0,75m kim HR30_Chirasorb viol. 1x HR30, EP 3,5, USP 0, 1x75cm; mã:LV0274 (dùng để khâu,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 1 dài 0,75m kim HR40_Chirasorb viol. 1 0,75m, HR40; mã:LV0277 (hàng FOC,dùng để khâu mô,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 1 dài 0,75m kim HR40_Chirasorb viol.,1x HR40, EP 4,USP1, 1x75cm ; mã:LV0277 (hàng FOC,dùng để khâu,tbyt mới 100%, hsx:Chirana T.Injecta, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 1 dài 0,9m kim HR35_Chirasorb viol. 1 0,9m, HR35; mã:LV0376 (dùng để khâu mô trong phẫu thuật,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 1 dài 0,9m kim HR35_Chirasorb viol. 1xHR35, EP 4,USP 1, 1x90cm; mã:LV0376 (dùng để khâu,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 2/0 dài 0,75m kim HR26_Chirasorb viol. 1x HR26,EP 3,USP 2/0, 1x75cm ; mã:LV0536 (hàng FOC,dùng để khâu,tbyt mới 100%, hsx:Chirana T.Injecta, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 2/0 dài 0,75m kim HR26_Chirasorb viol. 2/0 0,75m, HR26; mã:LV0536 (hàng FOC,dùng để khâu mô,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 2/0 dài 0,75m kim HR27_Chirasorb viol. 2/0 0,75m, HR27; mã:LV0267 (dùng để khâu mô,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 2/0 dài 0,75m kim HR27_Chirasorb viol.,1x HR27,EP 3,USP 2/0, 1x75cm; mã:LV0267 (dùng để khâu mô,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 3/0 dài 0,75m kim HR27_Chirasorb viol. 3/0 0,75m,HR27; mã:LV0266 (dùng để khâu mô trong phẫu thuật,tbyt mới 100%,hsx:Chirana T.Injecta. s.r.o,Séc,năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 3/0 dài 0,75m kim HR27_Chirasorb viol., 1xHR27, EP 2, USP 3/0, 1x75cm; mã:LV0266 (dùng để khâu,tbyt mới 100%,hsx:Chirana T.Injecta. s.r.o,Séc,năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 3/0 dài 0,75m kim HRX26_Chirasorb viol. 1xHRX26, EP2, USP3/0,1x75cm; mã:LV0419 (hàng FOC,dùng để khâu,tbyt mới 100%, hsx:Chirana T.Injecta, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 3/0 dài 0,75m kim HRX26_Chirasorb viol. 3/0 0,75m, HRX26; mã:LV0419 (hàng FOC,dùng để khâu mô,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 4/0 dài 0,75m kim HR20_Chirasorb viol. 1xHR20,EP 1.5,USP 4/0, 1x75cm;mã:LV1261 (hàng FOC,dùng để khâu,tbyt mới 100%, hsx:Chirana T.Injecta., Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 4/0 dài 0,75m kim HR20_Chirasorb viol. 4/0 0,75m, HR20; mã:LV1261 (hàng FOC,dùng để khâu mô,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
"Chỉ khâu phẫu thuật tự tiêu Chirlac,số 0 dài 0,75m kim HRX35_Chirlac viol. 0 0,75m, HRX35; mã:PG 0281 (hàng FOC,dùng để khâu mô,tbyt mới 100%,hsx:Chirana T.Injecta. s.r.o,Séc,năm sx:2017)",CHIRLAC
"Chỉ khâu phẫu thuật tự tiêu Chirlac,số 0 dài 0,75m kim HRX35_Chirlac viol.,1xHRX35, EP 3,5, USP 0, 1x75cm; mã:PG 0281 (hàng FOC,dùng để khâu,tbyt mới 100%,hsx:Chirana T.Injecta. s.r.o,Séc,năm sx:2017)",CHIRLAC
"Chỉ khâu phẫu thuật tự tiêu có kim Chromic Catgut(DEMEGUT) số 1 (dài 90cm, vòng kim 40mm,kim 1/2 tròn) đã được tiệt trùng, mới 100%,HSX: Demetech - Mỹ, Năm sx: 2016",CatGut
"Chỉ khâu phẫu thuật tự tiêu có kim Polyglactin 910 (DEMECRYL) số 1 (dài 90cm,vòng kim 40mm, kim 1/2 tròn) đã được tiệt trùng, mới 100%,HSX: Demetech - Mỹ, Năm sx: 2016",Demecryl
"Chỉ khâu phẫu thuật tự tiêu có kim Polyglactin 910 (DEMECRYL) số 4/0 (dài 75cm,vòng kim 16mm, kim 1/2 tròn) đã được tiệt trùng, mới 100%,HSX: Demetech - Mỹ, Năm sx: 2016",Demecryl
"Chỉ khâu phẫu thuật tự tiêu DemeCRYL dài 75cm, cỡ 0. (12 tép / hộp).Hãng SX:DEMETECH.Năm sản xuất 2014. hàng mới 100%",Demecryl
"Chỉ khâu phẫu thuật tự tiêu DemeCRYL dài 90cm, cỡ 0. (12 tép / hộp).Hãng SX:DEMETECH.Năm sản xuất 2014. hàng mới 100%",Demecryl
"Chỉ khâu phẫu thuật tự tiêu DemeCRYL dài 90cm, cỡ 1. (12 tép / hộp).Hãng SX:DEMETECH.Năm sản xuất 2014. hàng mới 100%",Demecryl
"Chỉ khâu phẫu thuật tự tiêu dùng trong y tế dài 75cm, model: AM, do hãng Huaiyin Medical Instrument Co.,Ltd-China sx. Hàng mới 100%",#N/A
"Chỉ khâu phẫu thuật tự tiêu dùng trong y tế dài 75cm, nhãn hiệu: AM. Hàng mới 100%",#N/A
"Chỉ khâu phẩu thuật tự tiêu gắn liền kim, dùng 1 lần dùng trong y tế dài 75cm. Nhãn hiệu : AM. Mới 100%.",#N/A
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgurt size 3, 75cm, 1/2, 45mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",#N/A
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgurt size 3/0, 75cm, 1/2, 26mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",#N/A
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgurt size 3/0, 75cm, 1/2, 26mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",#N/A
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 1, 75cm, 1/2, 40mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 1/0, 75cm, 1/2, 40mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 2, 75cm, 1/2, 45mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 2/0, 75cm, 1/2, 32mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 2/0, 75cm, 1/2, 32mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 4/0, 75cm, 1/2, 20mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 4/0, 75cm, 1/2, 20mm. 12 sợi/tá. Mới 100%. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 4/0, 75cm, 1/2, 20mm. 12 sợi/tá. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 5/0, 75cm, 1/2, 15mm. 12 sợi/tá.  Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 5/0, 75cm, 1/2, 15mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Catgut size 6/0, 75cm, 1/2, 13mm. 12 sợi/tá.  Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgurt size 3/0, 75cm, 1/2, 26mm. 12 sợi/tá. Hàng mới 100%",Chromic
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgurt size 3/0, 75cm, 1/2, 26mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",Chromic
"ChỈ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 1, 75cm, 1/2, 40mm. 12 sợi/ tá. Hàng mới 100%.",CatGut
"ChỈ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 1, 75cm, 1/2, 40mm. 12 sợi/ tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 1/0, 75cm, 1/2, 40mm. 12 sợi/tá. Hàng mới 100%.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 1/0, 75cm, 1/2, 40mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"ChỈ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 2, 75cm, 1/2, 45mm. 12 sợi/ tá. Hàng mới 100%. Hãng sản xuất: Heze Sinorgmed",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 2, 75cm, 1/2, 45mm. 12 sợi/tá. Hàng mới 100%.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 2, 75cm, 1/2, 45mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 2/0, 75cm, 1/2, 32mm. 12 sợi/tá. Hàng mới 100%.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 2/0, 75cm, 1/2, 32mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: HEZE SINORGMED",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 2/0, 75cm, 1/2, 32mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 3, 75cm, 1/2, 45mm. 12 sợi/tá. Hàng mới 100%.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 3/0, 75cm, 1/2, 26mm. 12 sợi/tá. Hàng mới 100%.  Hãng sản xuất: HEZE SINORGMED",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 4/0, 75cm, 1/2, 20mm. 12 sợi/tá. Hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 4/0, 75cm, 1/2, 20mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: HEZE SINORGMED",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 4/0, 75cm, 1/2, 20mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 5/0, 75cm, 1/2, 15mm. 12 sợi/tá. Hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 5/0, 75cm, 1/2, 15mm. 12 sợi/tá. Hàng mới 100%. Hãng sản xuất: HEZE SINORGMED",CatGut
"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 5/0, 75cm, 1/2, 15mm. 12 sợi/tá. Hàng mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin rapid undyed HRT37 90 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2014",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin rapid undyed HRT37 90 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin rapid ungefarbt HRT 37 90 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin rapid ungefarbt HRT 37 90 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin rapid ungefarbt HRT37 90 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin rapid ungefarbt HRT37 90 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%,   ( hàng FOC )",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR 40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2014",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR 40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2015",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR 40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2014",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR 40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2015",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR17 70 cm USP 5/0 EP 1,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR17 70 cm USP 5/0 EP 1,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR22 70 cm USP 4/0 EP 1,5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR22 70 cm USP 4/0 EP 1,5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2014",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%,   ( hàng FOC )",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 2/0 EP 3,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 3/0 EP 2,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 3/0 EP 2,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 3/0 EP 2,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%,   ( hàng FOC )",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR26 70 cm USP 3/0 EP 2,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2014",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2014, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%,   ( hàng FOC )",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 1 EP 4,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2014",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2016, hàng mới 100%,   ( hàng FOC )",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2017, hàng mới 100%",CatGut
"Chỉ khâu phẫu thuật tự tiêu Marlin Violet HR48S 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
Chỉ khâu phẫu thuật tự tiêu Optime  2/0 1/2 R26 75cm (Art# 18S30E) . Hàng mới 100%,OPTIME
Chỉ khâu phẫu thuật tự tiêu Optime 0 1/2 R40 90cm  (Art# 18S35F) . Hàng mới 100%,OPTIME
Chỉ khâu phẫu thuật tự tiêu Optime 0 1/2 R40 90cm (Art# 18S35F),OPTIME
Chỉ khâu phẫu thuật tự tiêu Optime 0 1/2 R40 90cm (Art# 18S35F) . Hàng mới 100%,OPTIME
